Date,Adj Close,Close,High,Low,Open,Volume,Ticker,Lineage
,HSHP,HSHP,HSHP,HSHP,HSHP,HSHP,,
2023-03-31,4.890624046325684,5.800000190734863,6.119999885559082,5.800000190734863,6.050000190734863,307900,HSHP,DryBulk
2023-04-03,5.143587589263916,6.099999904632568,6.5,5.800000190734863,5.800000190734863,84900,HSHP,DryBulk
2023-04-04,5.017105579376221,5.949999809265137,6.0,5.880000114440918,6.0,19700,HSHP,DryBulk
2023-04-05,4.991809368133545,5.920000076293945,6.0,5.920000076293945,6.0,9000,HSHP,DryBulk
2023-04-06,4.9327850341796875,5.849999904632568,5.988999843597412,5.829999923706055,5.954999923706055,22000,HSHP,DryBulk
2023-04-10,4.924353122711182,5.840000152587891,6.074999809265137,5.809999942779541,5.920000076293945,52600,HSHP,DryBulk
2023-04-11,4.901585578918457,5.813000202178955,5.849999904632568,5.699999809265137,5.829999923706055,99900,HSHP,DryBulk
2023-04-12,4.890624046325684,5.800000190734863,5.809999942779541,5.75,5.809999942779541,85500,HSHP,DryBulk
2023-04-13,4.890624046325684,5.800000190734863,5.849999904632568,5.769999980926514,5.800000190734863,90700,HSHP,DryBulk
2023-04-14,4.924353122711182,5.840000152587891,5.849999904632568,5.800000190734863,5.800000190734863,10700,HSHP,DryBulk
2023-04-17,4.949647903442383,5.869999885559082,5.960000038146973,5.840000152587891,5.960000038146973,14700,HSHP,DryBulk
2023-04-18,4.983375549316406,5.909999847412109,5.909999847412109,5.800000190734863,5.889999866485596,17800,HSHP,DryBulk
2023-04-19,4.9327850341796875,5.849999904632568,5.849999904632568,5.800000190734863,5.809999942779541,23100,HSHP,DryBulk
2023-04-20,4.949647903442383,5.869999885559082,5.869999885559082,5.769999980926514,5.800000190734863,54100,HSHP,DryBulk
2023-04-21,4.890624046325684,5.800000190734863,5.800000190734863,5.699999809265137,5.800000190734863,81300,HSHP,DryBulk
2023-04-24,4.890624046325684,5.800000190734863,5.929999828338623,5.730000019073486,5.800000190734863,65900,HSHP,DryBulk
2023-04-25,4.882192134857178,5.789999961853027,5.800000190734863,5.639999866485596,5.800000190734863,67100,HSHP,DryBulk
2023-04-26,4.86532735824585,5.769999980926514,5.800000190734863,5.679999828338623,5.800000190734863,31300,HSHP,DryBulk
2023-04-27,4.8484625816345215,5.75,5.800000190734863,5.630000114440918,5.800000190734863,42100,HSHP,DryBulk
2023-04-28,4.882192134857178,5.789999961853027,5.800000190734863,5.699999809265137,5.800000190734863,61300,HSHP,DryBulk
2023-05-01,4.8737592697143555,5.78000020980835,5.789999961853027,5.699999809265137,5.789999961853027,9100,HSHP,DryBulk
2023-05-02,4.705117225646973,5.579999923706055,5.760000228881836,5.539999961853027,5.760000228881836,27700,HSHP,DryBulk
2023-05-03,4.899055480957031,5.809999942779541,5.809999942779541,5.570000171661377,5.570000171661377,17400,HSHP,DryBulk
2023-05-04,4.595500469207764,5.449999809265137,5.679999828338623,5.320000171661377,5.679999828338623,33100,HSHP,DryBulk
2023-05-05,4.899055480957031,5.809999942779541,5.809999942779541,5.539999961853027,5.539999961853027,24100,HSHP,DryBulk
2023-05-08,4.781005859375,5.670000076293945,5.809999942779541,5.440000057220459,5.809999942779541,18100,HSHP,DryBulk
2023-05-09,4.823166370391846,5.71999979019165,5.800000190734863,5.550000190734863,5.800000190734863,14400,HSHP,DryBulk
2023-05-10,4.764141082763672,5.650000095367432,5.730000019073486,5.559999942779541,5.679999828338623,78600,HSHP,DryBulk
2023-05-11,4.637660503387451,5.5,5.739999771118164,5.5,5.699999809265137,42900,HSHP,DryBulk
2023-05-12,4.696685314178467,5.570000171661377,5.570000171661377,5.570000171661377,5.570000171661377,1500,HSHP,DryBulk
2023-05-15,4.570204257965088,5.420000076293945,5.5,5.300000190734863,5.460000038146973,130600,HSHP,DryBulk
2023-05-16,4.570204257965088,5.420000076293945,5.451000213623047,5.420000076293945,5.440000057220459,5200,HSHP,DryBulk
2023-05-17,4.721981048583984,5.599999904632568,5.809999942779541,5.480000019073486,5.489999771118164,28300,HSHP,DryBulk
2023-05-18,4.620795726776123,5.480000019073486,5.599999904632568,5.40500020980835,5.599999904632568,12000,HSHP,DryBulk
2023-05-19,4.48588228225708,5.320000171661377,5.420000076293945,5.199999809265137,5.420000076293945,27000,HSHP,DryBulk
2023-05-22,4.553339958190918,5.400000095367432,5.445000171661377,5.260000228881836,5.389999866485596,14600,HSHP,DryBulk
2023-05-23,4.713549613952637,5.590000152587891,5.809999942779541,5.369999885559082,5.449999809265137,80300,HSHP,DryBulk
2023-05-24,4.3425374031066895,5.150000095367432,5.349999904632568,5.039999961853027,5.150000095367432,31500,HSHP,DryBulk
2023-05-25,4.553339958190918,5.400000095367432,5.639999866485596,5.090000152587891,5.139999866485596,77100,HSHP,DryBulk
2023-05-26,4.5870680809021,5.440000057220459,5.5,5.300000190734863,5.329999923706055,8900,HSHP,DryBulk
2023-05-30,4.460585594177246,5.289999961853027,5.369999885559082,5.114999771118164,5.329999923706055,30100,HSHP,DryBulk
2023-05-31,4.2666473388671875,5.059999942779541,5.059999942779541,4.849999904632568,5.0,72300,HSHP,DryBulk
2023-06-01,4.334104537963867,5.139999866485596,5.364999771118164,4.90500020980835,5.0,30000,HSHP,DryBulk
2023-06-02,4.528043270111084,5.369999885559082,5.599999904632568,5.099999904632568,5.130000114440918,47300,HSHP,DryBulk
2023-06-05,4.570204257965088,5.420000076293945,5.590000152587891,5.199999809265137,5.389999866485596,85000,HSHP,DryBulk
2023-06-06,4.890624046325684,5.800000190734863,5.800000190734863,5.199999809265137,5.260000228881836,106500,HSHP,DryBulk
2023-06-07,4.899055480957031,5.809999942779541,5.809999942779541,5.510000228881836,5.550000190734863,109200,HSHP,DryBulk
2023-06-08,4.890624046325684,5.800000190734863,5.849999904632568,5.300000190734863,5.699999809265137,234500,HSHP,DryBulk
2023-06-09,4.705117225646973,5.579999923706055,5.699999809265137,5.5,5.590000152587891,89100,HSHP,DryBulk
2023-06-12,4.772573947906494,5.659999847412109,5.829999923706055,5.429999828338623,5.449999809265137,69100,HSHP,DryBulk
2023-06-13,4.84003210067749,5.739999771118164,5.849999904632568,5.460000038146973,5.550000190734863,72300,HSHP,DryBulk
2023-06-14,4.789438247680664,5.679999828338623,5.760000228881836,5.510000228881836,5.510000228881836,81700,HSHP,DryBulk
2023-06-15,5.05926513671875,6.0,6.21999979019165,5.699999809265137,5.71999979019165,146800,HSHP,DryBulk
2023-06-16,5.008673191070557,5.940000057220459,6.050000190734863,5.800000190734863,5.829999923706055,106800,HSHP,DryBulk
2023-06-20,4.882192134857178,5.789999961853027,5.920000076293945,5.570000171661377,5.690000057220459,119700,HSHP,DryBulk
2023-06-21,4.806303024291992,5.699999809265137,5.769999980926514,5.539999961853027,5.539999961853027,259300,HSHP,DryBulk
2023-06-22,5.1267218589782715,6.079999923706055,6.119999885559082,5.610000133514404,5.690000057220459,315000,HSHP,DryBulk
2023-06-23,5.345958232879639,6.340000152587891,6.610000133514404,5.71999979019165,5.800000190734863,3095400,HSHP,DryBulk
2023-06-26,4.772573947906494,5.659999847412109,6.0,5.550000190734863,5.869999885559082,270500,HSHP,DryBulk
2023-06-27,4.612364292144775,5.46999979019165,5.699999809265137,5.460000038146973,5.590000152587891,166500,HSHP,DryBulk
2023-06-28,4.612364292144775,5.46999979019165,5.519999980926514,5.199999809265137,5.300000190734863,179300,HSHP,DryBulk
2023-06-29,4.494314193725586,5.329999923706055,5.410999774932861,5.21999979019165,5.25,194300,HSHP,DryBulk
2023-06-30,4.688251972198486,5.559999942779541,5.577000141143799,5.369999885559082,5.369999885559082,72600,HSHP,DryBulk
2023-07-03,4.713549613952637,5.590000152587891,5.639999866485596,5.5,5.559999942779541,61800,HSHP,DryBulk
2023-07-05,4.570204257965088,5.420000076293945,5.610000133514404,5.320000171661377,5.320000171661377,143100,HSHP,DryBulk
2023-07-06,4.350969314575195,5.159999847412109,5.389999866485596,5.139999866485596,5.369999885559082,126300,HSHP,DryBulk
2023-07-07,4.536474704742432,5.380000114440918,5.380000114440918,5.210000038146973,5.260000228881836,25600,HSHP,DryBulk
2023-07-10,4.544908046722412,5.389999866485596,5.440000057220459,5.340000152587891,5.340000152587891,14300,HSHP,DryBulk
2023-07-11,4.882192134857178,5.789999961853027,5.824999809265137,5.460000038146973,5.5,96400,HSHP,DryBulk
2023-07-12,4.831598281860352,5.730000019073486,5.800000190734863,5.710000038146973,5.800000190734863,44500,HSHP,DryBulk
2023-07-13,4.86532735824585,5.769999980926514,5.809999942779541,5.650000095367432,5.809999942779541,16300,HSHP,DryBulk
2023-07-14,4.629228115081787,5.489999771118164,5.699999809265137,5.46999979019165,5.699999809265137,23700,HSHP,DryBulk
2023-07-17,4.721981048583984,5.599999904632568,5.650000095367432,5.340000152587891,5.510000228881836,55800,HSHP,DryBulk
2023-07-18,4.781005859375,5.670000076293945,5.739999771118164,5.539999961853027,5.570000171661377,32600,HSHP,DryBulk
2023-07-19,4.705117225646973,5.579999923706055,5.690000057220459,5.460000038146973,5.690000057220459,23300,HSHP,DryBulk
2023-07-20,4.941215991973877,5.860000133514404,6.03000020980835,5.619999885559082,5.710000038146973,55400,HSHP,DryBulk
2023-07-21,4.949647903442383,5.869999885559082,5.889999866485596,5.744999885559082,5.840000152587891,35700,HSHP,DryBulk
2023-07-24,4.814735412597656,5.710000038146973,5.764999866485596,5.635000228881836,5.75,24700,HSHP,DryBulk
2023-07-25,4.974945068359375,5.900000095367432,5.945000171661377,5.630000114440918,5.630000114440918,31300,HSHP,DryBulk
2023-07-26,4.9074883460998535,5.820000171661377,5.880000114440918,5.760000228881836,5.880000114440918,25900,HSHP,DryBulk
2023-07-27,4.941215991973877,5.860000133514404,5.920000076293945,5.78000020980835,5.920000076293945,32800,HSHP,DryBulk
2023-07-28,5.05926513671875,6.0,6.0,5.769999980926514,5.78000020980835,111100,HSHP,DryBulk
2023-07-31,5.084561824798584,6.03000020980835,6.150000095367432,5.980000019073486,6.059999942779541,256700,HSHP,DryBulk
2023-08-01,4.941215991973877,5.860000133514404,5.980000019073486,5.840000152587891,5.980000019073486,37000,HSHP,DryBulk
2023-08-02,4.991809368133545,5.920000076293945,5.989999771118164,5.789999961853027,5.800000190734863,22800,HSHP,DryBulk
2023-08-03,5.101426124572754,6.050000190734863,6.079999923706055,6.0,6.019999980926514,21600,HSHP,DryBulk
2023-08-04,5.084561824798584,6.03000020980835,6.230000019073486,6.0,6.099999904632568,33800,HSHP,DryBulk
2023-08-07,5.143587589263916,6.099999904632568,6.159999847412109,6.019999980926514,6.159999847412109,18600,HSHP,DryBulk
2023-08-08,4.983375549316406,5.909999847412109,6.0,5.840000152587891,6.0,66000,HSHP,DryBulk
2023-08-09,4.958080291748047,5.880000114440918,6.050000190734863,5.809999942779541,6.050000190734863,222500,HSHP,DryBulk
2023-08-10,4.747278213500977,5.630000114440918,5.880000114440918,5.5,5.800000190734863,134900,HSHP,DryBulk
2023-08-11,4.7978715896606445,5.690000057220459,5.690000057220459,5.513999938964844,5.670000076293945,31100,HSHP,DryBulk
2023-08-14,4.8568949699401855,5.760000228881836,5.760000228881836,5.599999904632568,5.610000133514404,24000,HSHP,DryBulk
2023-08-15,4.713549613952637,5.590000152587891,5.710000038146973,5.550000190734863,5.710000038146973,36600,HSHP,DryBulk
2023-08-16,4.730414390563965,5.610000133514404,5.650000095367432,5.510000228881836,5.590000152587891,21400,HSHP,DryBulk
2023-08-17,4.772573947906494,5.659999847412109,5.699999809265137,5.5,5.559999942779541,49700,HSHP,DryBulk
2023-08-18,4.671388626098633,5.539999961853027,5.619999885559082,5.480000019073486,5.5,108500,HSHP,DryBulk
2023-08-21,4.350969314575195,5.159999847412109,5.460000038146973,5.050000190734863,5.460000038146973,164200,HSHP,DryBulk
2023-08-22,4.25821590423584,5.050000190734863,5.269999980926514,5.03000020980835,5.159999847412109,79600,HSHP,DryBulk
2023-08-23,4.291945457458496,5.090000152587891,5.269999980926514,5.03000020980835,5.03000020980835,66000,HSHP,DryBulk
2023-08-24,4.064276695251465,4.820000171661377,5.070000171661377,4.789999961853027,5.059999942779541,151600,HSHP,DryBulk
